(1058.953, 44.8556, 0.0)|(1046.6132, 18.9136, 0.0);(1021.7166, 0.1499, 0.0);(1068.9384, 37.9472, 0.0);(1049.9834, 59.8396, 0.0)
(1046.6132, 18.9136, 0.0)|(1058.953, 44.8556, 0.0);(1059.4316, 24.5276, 0.0)
(1059.4316, 24.5276, 0.0)|(1046.6132, 18.9136, 0.0);(1068.9384, 37.9472, 0.0)
(1054.8898, -22.0043, 0.0)|(1021.7166, 0.1499, 0.0);(1012.0207, -80.3078, 0.0)
(1012.0207, -80.3078, 0.0)|(1047.2755, -94.3188, 0.0);(1054.8898, -22.0043, 0.0);(907.3358, 1.6904, 0.0);(1026.9819, -93.7392, 0.0);(989.7679, -85.8622, 0.0);(970.0532, -55.037, 0.0)
(907.3358, 1.6904, 0.0)|(1012.0207, -80.3078, 0.0);(939.5962, 53.6061, 0.0);(890.6546, -6.9807, 0.0)
(939.5962, 53.6061, 0.0)|(929.4661, 60.3398, 0.0);(1021.7166, 0.1499, 0.0);(907.3358, 1.6904, 0.0);(970.6265, 100.9563, 0.0)
(880.352, 20.6684, 0.0)|(868.0734, 20.462, 0.0);(942.6093, 126.4407, 0.0);(890.6546, -6.9807, 0.0);(866.2032, 4.013, 0.0)
(959.9565, 107.0309, 0.0)|(929.4661, 60.3398, 0.0);(970.6265, 100.9563, 0.0);(942.6093, 126.4407, 0.0);(974.5533, 123.9684, 0.0)
(373.9819, -120.7924, 0.0)|(413.2665, -154.5792, 0.0);(361.1356, -132.9652, 0.0);(354.6587, -107.0157, 0.0);(444.1243, -21.0356, 0.0);(466.878, -185.9518, 0.0)
(413.2665, -154.5792, 0.0)|(373.9819, -120.7924, 0.0);(466.878, -185.9518, 0.0);(403.7375, -162.1385, 0.0)
(554.6033, -246.4259, 0.0)|(466.878, -185.9518, 0.0);(590.387, -283.9759, 0.0);(594.2275, -267.5235, 0.0);(571.9191, -225.2013, 0.0)
(643.4238, -315.5069, 0.0)|(670.6121, -336.3125, 0.0);(710.779, -207.1607, 0.0);(590.387, -283.9759, 0.0);(658.47, -306.7646, 0.0);(570.8058, -414.8238, 0.0);(594.2275, -267.5235, 0.0);(583.3182, -418.6907, 0.0)
(497.0901, 86.7187, 0.0)|(441.3858, 4.422, 0.0);(510.0031, 81.1126, 0.0);(509.903, 106.3322, 0.0);(491.9304, 101.7266, 0.0)
(572.7094, 197.1741, 0.0)|(509.903, 106.3322, 0.0);(586.5131, 215.819, 0.0);(591.5753, 201.1802, 0.0);(567.6332, 217.4112, 0.0)
(403.7375, -162.1385, 0.0)|(361.1356, -132.9652, 0.0);(590.387, -283.9759, 0.0);(413.2665, -154.5792, 0.0);(376.5756, -207.7959, 0.0)
(361.1356, -132.9652, 0.0)|(403.7375, -162.1385, 0.0);(342.5786, -124.4054, 0.0);(373.9819, -120.7924, 0.0);(284.9708, -234.1898, 0.0)
(590.387, -283.9759, 0.0)|(403.7375, -162.1385, 0.0);(559.8075, -334.1587, 0.0);(554.6033, -246.4259, 0.0);(643.4238, -315.5069, 0.0);(594.2275, -267.5235, 0.0)
(495.7654, -342.0355, 0.0)|(519.61, -305.3513, 0.0)
(571.9191, -225.2013, 0.0)|(583.0399, -190.47, 0.0);(554.6033, -246.4259, 0.0)
(583.0399, -190.47, 0.0)|(631.8868, -221.644, 0.0);(571.9191, -225.2013, 0.0);(521.636, -149.4179, 0.0)
(400.6763, -230.6802, 0.0)|(376.5756, -207.7959, 0.0);(519.61, -305.3513, 0.0)
(450.0131, -371.7162, 0.0)|(359.3211, -319.3103, 0.0);(433.0257, -390.7728, 0.0);(550.568, -435.1429, 0.0)
(550.568, -435.1429, 0.0)|(565.1174, -445.3857, 0.0);(474.8151, -553.8799, 0.0);(570.8058, -414.8238, 0.0);(495.1476, -373.6775, 0.0);(574.7243, -431.4109, 0.0);(450.0131, -371.7162, 0.0)
(368.0708, -305.7642, 0.0)|(399.8414, -325.6308, 0.0);(350.1595, -294.5683, 0.0);(359.3211, -319.3103, 0.0)
(130.3146, -435.3493, 0.0)|(196.6944, -353.3424, 0.0);(181.4325, -468.9204, 0.0);(112.138, -437.2417, 0.0)
(349.525, -648.97, 0.0)|(353.2876, -636.9489, 0.0);(302.4257, -690.1389, 0.0);(394.2198, -684.9859, 0.0);(276.9001, -588.1176, 0.0)
(262.1336, -612.1124, 0.0)|(276.9001, -588.1176, 0.0);(241.1777, -619.9254, 0.0);(216.3201, -662.2458, 0.0);(270.9557, -631.3273, 0.0)
(294.7001, -576.8903, 0.0)|(362.2043, -629.12, 0.0);(276.9001, -588.1176, 0.0);(282.2936, -571.2528, 0.0);(353.2876, -636.9489, 0.0)
(209.0064, -506.4456, 0.0)|(181.4325, -468.9204, 0.0);(193.2658, -523.2787, 0.0);(164.7346, -480.5925, 0.0);(216.9601, -516.5931, 0.0)
(154.0034, -487.5163, 0.0)|(164.7346, -480.5925, 0.0);(193.2658, -523.2787, 0.0);(109.2641, -460.2815, 0.0);(130.0697, -500.7525, 0.0)
(216.9601, -516.5931, 0.0)|(282.2936, -571.2528, 0.0);(205.5221, -534.1249, 0.0);(209.0064, -506.4456, 0.0)
(282.2936, -571.2528, 0.0)|(216.9601, -516.5931, 0.0);(276.9001, -588.1176, 0.0);(294.7001, -576.8903, 0.0);(297.2605, -550.9738, 0.0)
(189.7258, -340.5427, 0.0)|(171.9481, -335.1751, 0.0);(204.676, -343.4806, 0.0);(184.5717, -327.5524, 0.0);(257.0296, -258.0904, 0.0);(196.6944, -353.3424, 0.0);(112.138, -437.2417, 0.0)
(257.0296, -258.0904, 0.0)|(245.5693, -249.5624, 0.0);(270.4881, -264.3156, 0.0);(189.7258, -340.5427, 0.0);(268.0502, -243.4801, 0.0)
(103.2306, -414.6253, 0.0)|(62.6212, -379.8788, 0.0);(98.5774, -425.9798, 0.0);(171.9481, -335.1751, 0.0);(112.138, -437.2417, 0.0)
(350.1595, -294.5683, 0.0)|(282.0208, -251.8016, 0.0);(368.0708, -305.7642, 0.0);(343.536, -304.7002, 0.0)
(303.2161, -353.9936, 0.0)|(313.8582, -361.0445, 0.0);(343.536, -304.7002, 0.0);(277.8742, -348.9197, 0.0)
(343.536, -304.7002, 0.0)|(350.1595, -294.5683, 0.0);(270.4881, -264.3156, 0.0);(359.3211, -319.3103, 0.0);(303.2161, -353.9936, 0.0)
(198.6982, -694.4662, 0.0)|(216.3201, -662.2458, 0.0);(190.0821, -682.6674, 0.0);(228.3704, -710.2906, 0.0);(161.5472, -733.5202, 0.0)
(241.1777, -619.9254, 0.0)|(190.0821, -682.6674, 0.0);(276.9001, -588.1176, 0.0);(216.3201, -662.2458, 0.0);(209.5658, -593.7193, 0.0);(262.1336, -612.1124, 0.0)
(245.675, -718.048, 0.0)|(228.3704, -710.2906, 0.0)
(228.3704, -710.2906, 0.0)|(245.675, -718.048, 0.0);(255.0704, -746.5841, 0.0);(198.6982, -694.4662, 0.0)
(247.2112, -693.1641, 0.0)|(216.3201, -662.2458, 0.0);(260.5584, -697.15, 0.0)
(260.5584, -697.15, 0.0)|(247.2112, -693.1641, 0.0)
(270.9557, -631.3273, 0.0)|(262.1336, -612.1124, 0.0)
(371.5662, -732.3875, 0.0)|(361.169, -725.1304, 0.0);(394.2198, -684.9859, 0.0);(286.4792, -840.0049, 0.0)
(268.5846, -665.3265, 0.0)|(302.4257, -690.1389, 0.0)
(255.0704, -746.5841, 0.0)|(302.4257, -690.1389, 0.0);(228.3704, -710.2906, 0.0)
(160.3486, -657.5612, 0.0)|(128.0437, -630.0728, 0.0);(190.0821, -682.6674, 0.0);(209.5658, -593.7193, 0.0)
(178.182, -567.5845, 0.0)|(205.5221, -534.1249, 0.0);(128.0437, -630.0728, 0.0);(188.4123, -579.5264, 0.0);(162.9758, -560.9783, 0.0)
(205.5221, -534.1249, 0.0)|(178.182, -567.5845, 0.0);(216.9601, -516.5931, 0.0);(162.9758, -560.9783, 0.0);(193.2658, -523.2787, 0.0);(276.9001, -588.1176, 0.0)
(204.1417, -573.222, 0.0)|(188.4123, -579.5264, 0.0);(209.5658, -593.7193, 0.0)
(209.5658, -593.7193, 0.0)|(160.3486, -657.5612, 0.0);(204.1417, -573.222, 0.0);(241.1777, -619.9254, 0.0);(188.4123, -579.5264, 0.0)
(193.2658, -523.2787, 0.0)|(154.0034, -487.5163, 0.0);(205.5221, -534.1249, 0.0);(209.0064, -506.4456, 0.0);(162.9758, -560.9783, 0.0)
(162.9758, -560.9783, 0.0)|(152.8457, -548.2901, 0.0);(205.5221, -534.1249, 0.0);(116.0657, -619.5284, 0.0);(178.182, -567.5845, 0.0);(193.2658, -523.2787, 0.0)
(80.6773, -591.0713, 0.0)|(93.8686, -601.9492, 0.0);(115.3867, -557.2545, 0.0)
(116.0657, -619.5284, 0.0)|(93.8686, -601.9492, 0.0);(128.0437, -630.0728, 0.0);(162.9758, -560.9783, 0.0);(84.5734, -674.3542, 0.0)
(83.015, -615.1138, 0.0)|(93.8686, -601.9492, 0.0)
(93.8686, -601.9492, 0.0)|(83.015, -615.1138, 0.0);(80.6773, -591.0713, 0.0);(116.0657, -619.5284, 0.0)
(115.3867, -557.2545, 0.0)|(80.6773, -591.0713, 0.0);(136.4038, -522.6752, 0.0)
(164.3227, -534.1884, 0.0)|(152.8457, -548.2901, 0.0)
(150.4969, -523.0723, 0.0)|(139.1645, -536.9992, 0.0)
(136.4038, -522.6752, 0.0)|(139.1645, -536.9992, 0.0);(118.615, -522.8182, 0.0);(115.3867, -557.2545, 0.0)
(130.0697, -500.7525, 0.0)|(118.615, -522.8182, 0.0);(154.0034, -487.5163, 0.0)
(118.615, -522.8182, 0.0)|(136.4038, -522.6752, 0.0);(130.0697, -500.7525, 0.0)
(268.0836, -789.5231, 0.0)|(249.7716, -812.6758, 0.0)
(249.7716, -812.6758, 0.0)|(268.0836, -789.5231, 0.0);(161.5472, -733.5202, 0.0);(286.4792, -840.0049, 0.0)
(-98.0128, -408.9719, 0.0)|(-66.1531, -370.3664, 0.0);(-110.6921, -412.2274, 0.0);(-103.9906, -423.7248, 0.0)
(-66.1531, -370.3664, 0.0)|(-98.0128, -408.9719, 0.0);(-29.44, -336.7473, 0.0);(-95.7864, -394.203, 0.0);(-72.6987, -349.9123, 0.0);(34.5131, -439.0812, 0.0);(-34.6353, -323.1646, 0.0)
(-14.9796, -482.1329, 0.0)|(34.5131, -439.0812, 0.0);(-103.9906, -423.7248, 0.0)
(91.709, -436.8262, 0.0)|(56.4764, -406.2722, 0.0);(-22.8721, -581.7496, 0.0);(98.5774, -425.9798, 0.0);(112.138, -437.2417, 0.0)
(62.6212, -379.8788, 0.0)|(104.9783, -328.4417, 0.0);(54.8734, -389.2801, 0.0);(103.2306, -414.6253, 0.0);(10.4013, -336.1914, 0.0)
(104.9783, -328.4417, 0.0)|(62.6212, -379.8788, 0.0)
(10.4013, -336.1914, 0.0)|(62.6212, -379.8788, 0.0);(0.3157, -348.5783, 0.0);(-34.6353, -323.1646, 0.0)
(54.8734, -389.2801, 0.0)|(66.8069, -399.1577, 0.0);(62.6212, -379.8788, 0.0);(0.3157, -348.5783, 0.0)
(66.8069, -399.1577, 0.0)|(54.8734, -389.2801, 0.0);(98.5774, -425.9798, 0.0);(56.4764, -406.2722, 0.0)
(98.5774, -425.9798, 0.0)|(66.8069, -399.1577, 0.0);(91.709, -436.8262, 0.0);(103.2306, -414.6253, 0.0);(112.138, -437.2417, 0.0)
(0.3157, -348.5783, 0.0)|(10.4013, -336.1914, 0.0);(54.8734, -389.2801, 0.0);(-34.6353, -323.1646, 0.0)
(-29.0615, -304.6525, 0.0)|(-42.9208, -314.3238, 0.0);(-73.0438, -268.3493, 0.0);(7.5404, -279.168, 0.0);(-34.6353, -323.1646, 0.0);(49.8373, -223.6402, 0.0)
(-29.44, -336.7473, 0.0)|(-66.1531, -370.3664, 0.0);(56.4764, -406.2722, 0.0);(-34.6353, -323.1646, 0.0)
(56.4764, -406.2722, 0.0)|(91.709, -436.8262, 0.0);(-29.44, -336.7473, 0.0);(34.5131, -439.0812, 0.0);(66.8069, -399.1577, 0.0)
(-84.621, -274.4634, 0.0)|(-126.4104, -240.3198, 0.0);(-34.6353, -323.1646, 0.0);(-73.0438, -268.3493, 0.0)
(-136.9635, -231.3948, 0.0)|(-112.1615, -230.4578, 0.0);(-148.9637, -237.4613, 0.0);(-131.8428, -219.3095, 0.0);(-137.1082, -244.3694, 0.0);(-126.4104, -240.3198, 0.0);(-185.4514, -175.9469, 0.0)
(-126.4104, -240.3198, 0.0)|(-84.621, -274.4634, 0.0);(-136.9635, -231.3948, 0.0);(-112.1615, -230.4578, 0.0);(-125.3306, -260.5241, 0.0)
(-72.6987, -349.9123, 0.0)|(-117.2377, -323.0423, 0.0);(-66.1531, -370.3664, 0.0);(-109.8126, -383.0391, 0.0);(-34.6353, -323.1646, 0.0)
(-122.9595, -409.9406, 0.0)|(-109.8126, -383.0391, 0.0);(-134.8039, -413.3708, 0.0)
(-136.3401, -426.3769, 0.0)|(-134.8039, -413.3708, 0.0);(-167.4093, -464.3151, 0.0)
(-109.8126, -383.0391, 0.0)|(-122.9595, -409.9406, 0.0);(-72.6987, -349.9123, 0.0);(-95.7864, -394.203, 0.0)
(-95.7864, -394.203, 0.0)|(-110.6921, -412.2274, 0.0);(-66.1531, -370.3664, 0.0);(-109.8126, -383.0391, 0.0)
(-134.8039, -413.3708, 0.0)|(-188.3708, -370.3664, 0.0);(-120.8444, -424.63, 0.0);(-136.3401, -426.3769, 0.0);(-122.9595, -409.9406, 0.0)
(-162.3221, -421.6286, 0.0)|(-185.2928, -449.5702, 0.0)
(-185.2928, -449.5702, 0.0)|(-162.3221, -421.6286, 0.0);(-245.2217, -392.5197, 0.0);(-167.4093, -464.3151, 0.0);(-262.4901, -393.7365, 0.0)
(-193.2689, -356.455, 0.0)|(-211.6811, -341.2018, 0.0)
(-188.3708, -370.3664, 0.0)|(-134.8039, -413.3708, 0.0)
(-120.8444, -424.63, 0.0)|(-110.6921, -412.2274, 0.0);(-134.8039, -413.3708, 0.0);(-153.4221, -475.876, 0.0)
(-211.6811, -341.2018, 0.0)|(-193.2689, -356.455, 0.0);(-165.4167, -303.5726, 0.0);(-245.2217, -392.5197, 0.0);(-229.7371, -340.8286, 0.0);(-174.9457, -275.3051, 0.0)
(-160.463, -287.3267, 0.0)|(-117.2377, -323.0423, 0.0);(-174.9457, -275.3051, 0.0);(-165.4167, -303.5726, 0.0);(-125.3306, -260.5241, 0.0)
(-34.6353, -323.1646, 0.0)|(-84.621, -274.4634, 0.0);(-42.9208, -314.3238, 0.0);(0.3157, -348.5783, 0.0);(7.5404, -279.168, 0.0);(-66.1531, -370.3664, 0.0);(-29.0615, -304.6525, 0.0);(-29.44, -336.7473, 0.0);(10.4013, -336.1914, 0.0);(-72.6987, -349.9123, 0.0);(-125.3306, -260.5241, 0.0)
(-73.0438, -268.3493, 0.0)|(-29.0615, -304.6525, 0.0);(-112.1615, -230.4578, 0.0);(1.7072, -171.9052, 0.0);(-84.621, -274.4634, 0.0);(-82.0496, -250.4835, 0.0)
(-112.1615, -230.4578, 0.0)|(-136.9635, -231.3948, 0.0);(-101.8756, -186.9603, 0.0);(-131.8428, -219.3095, 0.0);(-15.3135, -91.6905, 0.0);(-73.0438, -268.3493, 0.0);(-126.4104, -240.3198, 0.0)
(1.7072, -171.9052, 0.0)|(-73.0438, -268.3493, 0.0)
(-82.0496, -250.4835, 0.0)|(-73.0438, -268.3493, 0.0)
(-131.8428, -219.3095, 0.0)|(-112.1615, -230.4578, 0.0);(-136.9635, -231.3948, 0.0);(-101.8756, -186.9603, 0.0);(-185.4514, -175.9469, 0.0)
(-174.9457, -275.3051, 0.0)|(-220.2305, -237.7312, 0.0);(-160.463, -287.3267, 0.0);(-137.1082, -244.3694, 0.0);(-148.9637, -237.4613, 0.0);(-229.7371, -340.8286, 0.0);(-211.6811, -341.2018, 0.0)
(-260.684, -314.7685, 0.0)|(-229.7371, -340.8286, 0.0)
(-229.7371, -340.8286, 0.0)|(-260.684, -314.7685, 0.0);(-262.4901, -393.7365, 0.0);(-174.9457, -275.3051, 0.0);(-211.6811, -341.2018, 0.0)
(-220.2305, -237.7312, 0.0)|(-230.1268, -229.7273, 0.0);(-174.9457, -275.3051, 0.0);(-261.9864, -288.5178, 0.0)
(-230.1268, -229.7273, 0.0)|(-220.2305, -237.7312, 0.0);(-204.334, -191.0099, 0.0)
(-204.334, -191.0099, 0.0)|(-230.1268, -229.7273, 0.0);(-148.9637, -237.4613, 0.0);(-247.27, -163.7424, 0.0);(-185.4514, -175.9469, 0.0)
(-148.9637, -237.4613, 0.0)|(-137.1082, -244.3694, 0.0);(-136.9635, -231.3948, 0.0);(-174.9457, -275.3051, 0.0);(-204.334, -191.0099, 0.0)
(-133.9133, -110.7795, 0.0)|(-185.4514, -175.9469, 0.0)
(-210.323, -38.4572, 0.0)|(-220.9206, -26.6734, 0.0);(-256.1087, -119.3155, 0.0);(-196.3636, -20.1145, 0.0)
(-256.22, -144.7489, 0.0)|(-246.3293, -129.6382, 0.0);(-285.2856, -191.7563, 0.0);(-270.6136, -138.3012, 0.0);(-247.27, -163.7424, 0.0)
(-270.6136, -138.3012, 0.0)|(-275.1555, -126.0729, 0.0);(-256.22, -144.7489, 0.0);(-300.6254, -186.1186, 0.0);(-256.1087, -119.3155, 0.0)
(-301.8833, -250.9281, 0.0)|(-346.4667, -317.7858, 0.0);(-247.27, -163.7424, 0.0);(-261.9864, -288.5178, 0.0);(-318.2027, -245.9257, 0.0)
(-247.27, -163.7424, 0.0)|(-233.9339, -138.1742, 0.0);(-204.334, -191.0099, 0.0);(-256.22, -144.7489, 0.0);(-301.8833, -250.9281, 0.0)
(-329.1454, -163.3931, 0.0)|(-300.6254, -186.1186, 0.0)
(-261.9864, -288.5178, 0.0)|(-220.2305, -237.7312, 0.0);(-301.8833, -250.9281, 0.0)
(-318.2027, -245.9257, 0.0)|(-285.2856, -191.7563, 0.0);(-301.8833, -250.9281, 0.0);(-359.8974, -314.6255, 0.0)
(-389.2691, -23.6877, 0.0)|(-425.8932, -27.0228, 0.0);(-373.0944, -22.2108, 0.0);(-385.3618, -36.472, 0.0);(-390.438, -3.2328, 0.0);(-368.6193, -38.4651, 0.0)
(-385.3618, -36.472, 0.0)|(-393.143, -58.8961, 0.0);(-431.7041, -46.6518, 0.0);(-389.2691, -23.6877, 0.0);(-368.6193, -38.4651, 0.0)
(-393.143, -58.8961, 0.0)|(-385.3618, -36.472, 0.0)
(-416.2641, -104.1254, 0.0)|(-368.6193, -38.4651, 0.0)
(-292.2096, -76.8894, 0.0)|(-256.1087, -119.3155, 0.0);(-317.6127, -48.9387, 0.0);(-274.9996, -46.2707, 0.0);(-305.6181, -86.7436, 0.0)
(-368.6193, -38.4651, 0.0)|(-353.068, -39.2353, 0.0);(-385.3618, -36.472, 0.0);(-389.2691, -23.6877, 0.0);(-416.2641, -104.1254, 0.0);(-373.0944, -22.2108, 0.0)
(-367.9737, -128.455, 0.0)|(-332.9971, -77.1356, 0.0);(-380.319, -120.5463, 0.0)
(-306.4585, -31.0248, 0.0)|(-312.659, -16.43, 0.0);(-317.6127, -48.9387, 0.0);(-274.5432, -25.4823, 0.0)
(-317.6127, -48.9387, 0.0)|(-306.4585, -31.0248, 0.0);(-324.5368, -61.5959, 0.0);(-292.2096, -76.8894, 0.0)
(-332.9971, -77.1356, 0.0)|(-367.9737, -128.455, 0.0);(-346.4667, -55.6485, 0.0);(-324.5368, -61.5959, 0.0);(-305.6181, -86.7436, 0.0)
(-330.2364, -128.3915, 0.0)|(-305.6181, -86.7436, 0.0)
(-305.6181, -86.7436, 0.0)|(-320.2844, -93.3421, 0.0);(-275.1555, -126.0729, 0.0);(-330.2364, -128.3915, 0.0);(-324.5368, -61.5959, 0.0);(-256.1087, -119.3155, 0.0);(-332.9971, -77.1356, 0.0);(-292.2096, -76.8894, 0.0)
(-320.2844, -93.3421, 0.0)|(-305.6181, -86.7436, 0.0)
(-274.9996, -46.2707, 0.0)|(-274.5432, -25.4823, 0.0);(-292.2096, -76.8894, 0.0)
(-274.5432, -25.4823, 0.0)|(-274.9996, -46.2707, 0.0);(-268.8993, -12.428, 0.0);(-220.9206, -26.6734, 0.0);(-306.4585, -31.0248, 0.0)
(-288.8701, -1.6923, 0.0)|(-254.784, 1.6586, 0.0);(-294.5585, -14.7466, 0.0);(-294.0241, 10.2027, 0.0);(-304.4659, -3.1216, 0.0)
(-304.4659, -3.1216, 0.0)|(-340.3108, -4.535, 0.0);(-288.8701, -1.6923, 0.0);(-312.659, -16.43, 0.0)
(-254.784, 1.6586, 0.0)|(-242.7838, 2.8497, 0.0);(-288.8701, -1.6923, 0.0);(-271.635, 20.4858, 0.0)
(-428.4341, -15.0643, 0.0)|(-390.438, -3.2328, 0.0);(-428.0584, 16.6822, 0.0);(-425.8932, -27.0228, 0.0);(-451.3074, -14.7625, 0.0);(-458.2649, -30.3737, 0.0);(-431.7041, -46.6518, 0.0);(-447.3556, -43.6027, 0.0);(-448.0235, -0.3265, 0.0)
(-213.6849, 57.3859, 0.0)|(-209.3323, 70.3133, 0.0);(-166.9641, 26.6557, 0.0)
(-209.3323, 70.3133, 0.0)|(-213.6849, 57.3859, 0.0)
(-214.1524, 27.7515, 0.0)|(-217.6812, -0.7077, 0.0)
(-217.6812, -0.7077, 0.0)|(-214.1524, 27.7515, 0.0);(-241.5481, -9.9823, 0.0);(-180.1332, -5.0591, 0.0);(-179.4541, 10.1392, 0.0);(-242.7838, 2.8497, 0.0)
(-166.9641, 26.6557, 0.0)|(-213.6849, 57.3859, 0.0);(-102.6882, 92.1739, 0.0);(-179.4541, 10.1392, 0.0);(-156.4277, 13.1725, 0.0)
(-224.2825, -123.7225, 0.0)|(-213.1505, -129.0744, 0.0);(-213.6737, -117.8307, 0.0);(-233.9339, -138.1742, 0.0)
(-669.5604, -33.6611, 0.0)|(-619.9899, -30.6754, 0.0);(-698.7095, -30.4848, 0.0)
(-451.3074, -14.7625, 0.0)|(-495.5569, -20.8926, 0.0);(-458.2649, -30.3737, 0.0);(-448.0235, -0.3265, 0.0);(-428.4341, -15.0643, 0.0)
(-495.5569, -20.8926, 0.0)|(-451.3074, -14.7625, 0.0);(-508.5702, -14.0637, 0.0)
(-500.1099, -34.344, 0.0)|(-514.3588, -35.8527, 0.0);(-486.874, -33.0894, 0.0);(-508.5702, -14.0637, 0.0)
(-508.5702, -14.0637, 0.0)|(-525.3516, -20.1621, 0.0);(-500.1099, -34.344, 0.0);(-495.5569, -20.8926, 0.0)
(-527.0604, -37.139, 0.0)|(-575.2061, -41.9669, 0.0);(-514.3588, -35.8527, 0.0);(-525.3516, -20.1621, 0.0)
(-525.3516, -20.1621, 0.0)|(-508.5702, -14.0637, 0.0);(-527.0604, -37.139, 0.0);(-576.7534, -28.055, 0.0)
(-616.5724, -58.0703, 0.0)|(-597.1193, -58.1577, 0.0);(-627.9492, -88.4826, 0.0);(-686.9931, -58.3403, 0.0);(-607.2994, -45.1669, 0.0)
(-425.8932, -27.0228, 0.0)|(-389.2691, -23.6877, 0.0);(-431.7041, -46.6518, 0.0);(-428.4341, -15.0643, 0.0)
(-627.9492, -88.4826, 0.0)|(-616.5724, -58.0703, 0.0);(-622.4723, -106.8092, 0.0)
(-642.3206, -123.8019, 0.0)|(-622.4723, -106.8092, 0.0)
(-622.4723, -106.8092, 0.0)|(-642.3206, -123.8019, 0.0);(-597.1193, -58.1577, 0.0);(-627.9492, -88.4826, 0.0)
(-600.3309, -30.0243, 0.0)|(-576.7534, -28.055, 0.0);(-589.6331, -43.4121, 0.0);(-592.6276, -0.1042, 0.0);(-619.9899, -30.6754, 0.0);(-607.2994, -45.1669, 0.0)
(-458.2649, -30.3737, 0.0)|(-447.3556, -43.6027, 0.0);(-451.3074, -14.7625, 0.0);(-486.874, -33.0894, 0.0);(-428.4341, -15.0643, 0.0)
(-496.4141, -69.1553, 0.0)|(-485.6384, -45.7307, 0.0)
(-485.6384, -45.7307, 0.0)|(-486.874, -33.0894, 0.0);(-513.3792, -48.3352, 0.0);(-496.4141, -69.1553, 0.0);(-447.3556, -43.6027, 0.0)
(-486.874, -33.0894, 0.0)|(-485.6384, -45.7307, 0.0);(-500.1099, -34.344, 0.0);(-458.2649, -30.3737, 0.0)
(-528.4185, -49.7486, 0.0)|(-513.3792, -48.3352, 0.0);(-594.8428, -175.5578, 0.0);(-597.1193, -58.1577, 0.0)
(-447.3556, -43.6027, 0.0)|(-458.2649, -30.3737, 0.0);(-485.6384, -45.7307, 0.0);(-431.7041, -46.6518, 0.0);(-428.4341, -15.0643, 0.0)
(-431.7041, -46.6518, 0.0)|(-385.3618, -36.472, 0.0);(-425.8932, -27.0228, 0.0);(-447.3556, -43.6027, 0.0);(-428.4341, -15.0643, 0.0)
(-581.3286, -5.3926, 0.0)|(-576.7534, -28.055, 0.0);(-592.6276, -0.1042, 0.0)
(-576.7534, -28.055, 0.0)|(-575.2061, -41.9669, 0.0);(-581.3286, -5.3926, 0.0);(-600.3309, -30.0243, 0.0);(-525.3516, -20.1621, 0.0)
(-589.6331, -43.4121, 0.0)|(-575.2061, -41.9669, 0.0);(-600.3309, -30.0243, 0.0);(-607.2994, -45.1669, 0.0)
(-592.6276, -0.1042, 0.0)|(-580.4826, 18.8262, 0.0);(-581.3286, -5.3926, 0.0);(-600.3309, -30.0243, 0.0)
(-580.4826, 18.8262, 0.0)|(-592.6276, -0.1042, 0.0)
(-623.6968, -11.2528, 0.0)|(-619.9899, -30.6754, 0.0)
(-619.9899, -30.6754, 0.0)|(-669.5604, -33.6611, 0.0);(-623.6968, -11.2528, 0.0);(-627.6487, -42.1892, 0.0);(-600.3309, -30.0243, 0.0);(-607.2994, -45.1669, 0.0)
(-627.6487, -42.1892, 0.0)|(-639.8159, -48.3352, 0.0);(-607.2994, -45.1669, 0.0);(-619.9899, -30.6754, 0.0)
(-47.0952, 145.5275, 0.0)|(-58.0157, 156.9145, 0.0);(-85.2222, 107.563, 0.0);(23.3811, 105.3237, 0.0);(-36.6924, 160.2178, 0.0)
(-71.5633, 166.2845, 0.0)|(-104.8812, 114.8128, 0.0);(-58.1827, 178.5927, 0.0);(-58.0157, 156.9145, 0.0)
(-47.9635, 171.6049, 0.0)|(-58.1827, 178.5927, 0.0);(-14.2449, 220.2976, 0.0);(-58.0157, 156.9145, 0.0);(-36.6924, 160.2178, 0.0)
(-58.1827, 178.5927, 0.0)|(-47.9635, 171.6049, 0.0);(-33.4475, 223.3469, 0.0);(-71.5633, 166.2845, 0.0)
(-58.0157, 156.9145, 0.0)|(-47.0952, 145.5275, 0.0);(-47.9635, 171.6049, 0.0);(-71.5633, 166.2845, 0.0);(-85.2222, 107.563, 0.0)
(-26.0559, -80.9232, 0.0)|(-15.3135, -91.6905, 0.0);(-13.4879, -74.1579, 0.0);(-164.0475, -19.6063, 0.0);(-101.8756, -186.9603, 0.0)
(-101.8756, -186.9603, 0.0)|(-112.1615, -230.4578, 0.0);(-15.3135, -91.6905, 0.0);(-131.8428, -219.3095, 0.0);(-26.0559, -80.9232, 0.0);(-113.7979, -173.0724, 0.0)
(-113.7979, -173.0724, 0.0)|(-101.8756, -186.9603, 0.0)
(-6.0517, -60.516, 0.0)|(-13.4879, -74.1579, 0.0);(-23.5066, -55.8787, 0.0);(7.4736, -67.059, 0.0)
(7.4736, -67.059, 0.0)|(-0.3077, -80.6214, 0.0);(-6.0517, -60.516, 0.0);(69.69, -101.8861, 0.0)
(17.9821, -102.299, 0.0)|(-15.3135, -91.6905, 0.0);(32.9602, -114.8212, 0.0)
(-4.5155, -154.4362, 0.0)|(32.9602, -114.8212, 0.0)
